W	-1.034751	0.9755439	-2.521056	-0.9889606	-0.178661	-2.302812	-1.334234	0.6205015	-2.65758	-0.8533663	-0.03604294	-1.917684	-0.8508036	-1.901944	-2.14711	-0.5416813	-1.833812	-1.76911	-0.5912966	-2.972837	-1.920296	-0.2821743	-2.904704	-1.542297	
W	-1.084571	1.041066	-2.632799	-0.9572907	-0.1100093	-2.438743	-1.357075	0.6604095	-2.806955	-0.8649111	0.03402419	-2.04154	-0.6827732	-1.820361	-2.32136	-0.3935773	-1.728033	-1.904105	-0.3407987	-2.868687	-2.100924	-0.05160272	-2.776359	-1.683669	
W	-1.083671	1.118425	-2.695884	-0.9581729	-0.03758568	-2.516521	-1.391037	0.7393042	-2.834205	-0.8173358	0.1064345	-2.133804	-0.7079261	-1.759201	-2.433487	-0.3589357	-1.666808	-2.052498	-0.3596873	-2.81596	-2.25647	-0.01069689	-2.723567	-1.875481	
W	-1.096352	1.179407	-2.751676	-0.9332141	0.02470259	-2.592033	-1.41664	0.7927553	-2.851596	-0.7494698	0.1724388	-2.229457	-0.9324313	-1.226547	-2.008876	-0.2538075	-1.593322	-2.210168	-0.8193606	-1.826801	-1.363011	0.1307252	-2.644796	-2.0812	
W	-1.097852	1.208216	-2.791542	-0.9122034	0.05400457	-2.648829	-1.426732	0.8180974	-2.860177	-0.4549689	0.3333401	-2.038729	-0.9978328	-0.9616338	-1.807915	-0.05773401	-1.347291	-2.023292	-0.9624831	-1.333321	-0.9246527	0.4681767	-2.192863	-1.633346	
W	-1.058156	1.240719	-2.822155	-0.8751208	0.08378953	-2.694045	-1.398998	0.8547927	-2.855955	-0.2689115	0.4538407	-1.946865	-1.265254	-0.9464288	-1.818664	0.08847511	-1.224598	-1.997046	-1.506667	-1.333304	-0.9166005	0.705791	-1.97706	-1.510043	
W	-0.9482865	1.28084	-2.857235	-0.804876	0.1165929	-2.751694	-1.307617	0.9110664	-2.849642	-0.09740758	0.584383	-1.901579	-1.320117	-0.8993442	-1.816865	0.08072841	-1.187067	-1.965249	-1.648153	-1.280042	-0.874419	0.6273733	-1.920413	-1.353821	
W	-0.8259124	1.309911	-2.90406	-0.7091313	0.1403758	-2.829594	-1.196244	0.9498708	-2.877548	0.02767706	0.7474828	-1.939258	-1.28335	-0.8801522	-1.874804	0.1377146	-1.179626	-2.027769	-1.64718	-1.270892	-0.914237	0.6517105	-1.917988	-1.370683	
W	-0.7085801	1.33772	-2.988448	-0.6028194	0.1658855	-2.925467	-1.084194	0.9815872	-2.959004	0.1679333	0.8712394	-2.082903	-1.29445	-1.002589	-2.109477	0.2498578	-1.234426	-2.233128	-1.763146	-1.537751	-1.280143	0.7719988	-2.045638	-1.672536	
W	-0.6165512	1.359676	-3.079827	-0.5179187	0.1873883	-3.007958	-0.9952327	1.00523	-3.062771	0.2810135	0.9658007	-2.1964	-1.248268	-1.066263	-2.262115	0.3111188	-1.246481	-2.320109	-1.753105	-1.683727	-1.495374	0.8162755	-2.089124	-1.777211	
W	-0.5408567	1.346258	-3.19735	-0.4188448	0.1768802	-3.115506	-0.908471	0.9820616	-3.21724	0.4055207	1.055563	-2.34061	-1.11349	-1.09563	-2.374252	0.3809378	-1.253466	-2.371753	-1.606234	-1.72658	-1.593442	0.8577845	-2.100159	-1.803147	
W	-0.4787489	1.248498	-3.215953	-0.3497481	0.07822223	-3.179497	-0.846502	0.8832787	-3.239278	0.495633	1.126242	-2.456472	-1.189744	-1.114387	-2.512855	0.4780582	-1.379184	-2.51913	-1.822206	-1.670485	-1.78693	0.9751079	-2.249061	-2.004042	
W	-0.4273412	1.182055	-3.252593	-0.2562845	0.01803539	-3.267467	-0.7827752	0.8042182	-3.265825	0.5933062	1.196986	-2.611785	-1.137455	-1.153998	-2.63388	0.6621559	-1.429015	-2.721258	-1.824781	-1.68749	-1.929484	1.2213	-2.297755	-2.276975	
W	-0.3643911	1.15144	-3.284549	-0.1806069	-0.01008285	-3.337431	-0.7157326	0.7691743	-3.286716	0.6722472	1.244824	-2.738588	-1.067929	-1.200634	-2.722733	0.7386239	-1.425869	-2.758121	-1.762944	-1.752015	-2.031309	1.288098	-2.266856	-2.250754	
W	-0.3193499	1.249988	-3.36439	-0.09190882	0.09861799	-3.450722	-0.6536628	0.8535141	-3.350776	0.7603995	1.301621	-2.903689	-0.8552149	-1.226973	-2.870909	0.7566846	-1.363926	-2.922237	-1.449454	-1.903793	-2.212537	1.214849	-2.264014	-2.432159	
W	-0.2224169	1.320756	-3.461556	-0.03050365	0.1612274	-3.528538	-0.5685383	0.935315	-3.432966	0.8332192	1.3395	-3.031112	-0.6973692	-1.275367	-2.972616	0.8059795	-1.336184	-3.037355	-1.178988	-2.061841	-2.352332	1.266676	-2.259057	-2.586582	
W	-0.145302	1.361525	-3.584381	0.01389619	0.1956488	-3.623153	-0.5025024	0.9869988	-3.545847	0.9034005	1.372894	-3.185102	-0.552071	-1.33523	-3.106282	0.8203649	-1.32242	-3.121182	-0.9195871	-2.215304	-2.538314	1.266485	-2.256126	-2.672318	
W	-0.09105022	1.380026	-3.71383	0.04497905	0.2103404	-3.723331	-0.456475	1.013652	-3.670813	0.9659607	1.386782	-3.352882	-0.4561538	-1.394575	-3.271415	0.878405	-1.288413	-3.191561	-0.7500538	-2.347838	-2.777652	1.361386	-2.197895	-2.73036	
W	-0.06084079	1.385402	-3.81429	0.06503751	0.2142144	-3.798897	-0.4294918	1.023273	-3.761881	1.007232	1.395634	-3.482902	-0.3772011	-1.448925	-3.414968	0.8807397	-1.278665	-3.226601	-0.6090127	-2.458592	-3.000127	1.350952	-2.180639	-2.736756	
