W	-1.291342	0.3120582	-2.083789	-1.041749	-0.5212278	-1.245365	-0.4203087	-0.5907633	-0.6220974	-0.7600605	-0.03804079	-1.428993	-0.2373645	-0.5652665	-1.58008	-0.8762883	-2.339467	-1.02608	0.4546911	-0.3887579	-2.498911	-0.8762884	-3.503739	-1.026079	
W	-1.291115	0.3120503	-2.08407	-1.04177	-0.5209387	-1.24513	-0.4201592	-0.5903371	-0.6219857	-0.7598224	-0.03790614	-1.429188	-0.2373928	-0.565574	-1.580192	-0.8765787	-2.339223	-1.025518	0.4546355	-0.3899685	-2.499537	-0.8765788	-3.503495	-1.025517	
W	-1.291002	0.3120463	-2.08421	-1.041781	-0.5207941	-1.245013	-0.4200845	-0.590124	-0.6219299	-0.7597033	-0.03783882	-1.429285	-0.237407	-0.5657278	-1.580247	-0.8767239	-2.339102	-1.025236	0.4546077	-0.3905739	-2.49985	-0.876724	-3.503373	-1.025236	
W	-1.290945	0.3120443	-2.084281	-1.041786	-0.5207218	-1.244954	-0.4200471	-0.5900174	-0.6219019	-0.7596439	-0.03780514	-1.429334	-0.237414	-0.5658046	-1.580275	-0.8767965	-2.339041	-1.025096	0.4545939	-0.3908766	-2.500007	-0.8767965	-3.503313	-1.025096	
W	-1.290917	0.3120434	-2.084316	-1.041789	-0.5206856	-1.244925	-0.4200284	-0.5899642	-0.621888	-0.7596141	-0.0377883	-1.429358	-0.2374176	-0.565843	-1.580289	-0.8768328	-2.33901	-1.025025	0.4545869	-0.3910279	-2.500085	-0.8768328	-3.503282	-1.025025	
W	-1.33873	0.2035194	-2.150636	-1.015822	-0.6151776	-1.326199	-0.4936548	-0.6144028	-0.6286819	-0.8410199	-0.08250427	-1.446046	-0.2181613	-0.4583195	-1.536202	-0.7504298	-2.387581	-1.110303	0.4928752	-0.05862433	-2.324899	-0.7504298	-3.551854	-1.110303	
W	-1.224378	0.3741241	-2.060112	-1.025505	-0.5783643	-1.385927	-0.5648454	-0.726992	-0.6726754	-0.806207	-0.053913	-1.393967	-0.1926634	-0.4592282	-1.510065	-0.8120186	-2.393007	-1.261096	0.6218021	-0.007507503	-2.158991	-0.8120186	-3.557279	-1.261096	
W	-1.123169	0.4948735	-2.084596	-1.027644	-0.5041491	-1.444658	-0.5729725	-0.7298496	-0.7392569	-0.745379	-0.003645897	-1.436868	-0.182456	-0.4712335	-1.583131	-0.969621	-2.337962	-1.292499	0.6756413	-0.08412898	-2.238658	-1.051287	-3.494118	-1.240404	
W	-1.049511	0.5868586	-2.108976	-1.033244	-0.4357345	-1.488306	-0.5918472	-0.7119066	-0.7857553	-0.7082888	0.04413196	-1.470338	-0.183091	-0.466334	-1.630808	-1.098325	-2.276018	-1.326581	0.7066334	-0.1323003	-2.285566	-1.248846	-3.423687	-1.251369	
W	-1.023462	0.6302881	-2.16736	-1.031114	-0.3988883	-1.546253	-0.5870627	-0.6894805	-0.8460559	-0.689221	0.0744516	-1.530693	-0.1789672	-0.4541959	-1.697498	-1.137769	-2.242313	-1.361137	0.7178965	-0.1438155	-2.362551	-1.310441	-3.386765	-1.261966	
W	-0.9612936	0.6423144	-2.251851	-1.019028	-0.3736825	-1.608565	-0.6025591	-0.6611169	-0.888494	-0.6616758	0.09080946	-1.592924	-0.1631284	-0.4583051	-1.733103	-1.184514	-2.209793	-1.374195	0.7632858	-0.1903257	-2.378189	-1.39144	-3.345696	-1.24332	
W	-0.942459	0.6389857	-2.304215	-1.006068	-0.3825182	-1.666134	-0.622146	-0.6608416	-0.924122	-0.6639621	0.09304133	-1.630012	-0.1423202	-0.4415783	-1.742126	-1.127798	-2.225017	-1.436265	0.8105013	-0.1434952	-2.333432	-1.305851	-3.367281	-1.311805	
W	-0.9605276	0.6443917	-2.321749	-0.9961245	-0.400466	-1.720318	-0.6417875	-0.6813753	-0.9640417	-0.689349	0.09291193	-1.647843	-0.1290582	-0.4035745	-1.741033	-1.009776	-2.250987	-1.550251	0.8347869	-0.02657163	-2.258775	-1.118731	-3.403583	-1.468393	
W	-0.9896759	0.629962	-2.343141	-0.9661899	-0.4403883	-1.791218	-0.6738695	-0.7236874	-1.011549	-0.7358688	0.0757024	-1.664339	-0.1187221	-0.3455908	-1.702765	-0.7730324	-2.275849	-1.687298	0.8339294	0.1648158	-2.078571	-0.747712	-3.428664	-1.658309	
W	-1.107169	0.6181389	-2.32697	-0.9261163	-0.4773044	-1.901136	-0.7312327	-0.8294664	-1.126332	-0.8638372	0.0239937	-1.680396	-0.1934664	-0.2501715	-1.606599	-0.6205796	-2.259833	-1.834554	0.6176819	0.4682831	-1.684164	-0.6079194	-3.418376	-1.820059	
W	-1.126257	0.6094204	-2.394753	-0.9002644	-0.4977687	-1.998335	-0.8280495	-0.8810554	-1.221933	-0.9492871	-0.002284497	-1.745341	-0.2764211	-0.2032712	-1.548846	-0.5492988	-2.254367	-1.904482	0.4397315	0.6190449	-1.42038	-0.5458843	-3.415748	-1.89246	
