W	-0.6745013	1.245107	-2.517797	-0.6120902	0.07808245	-2.64141	-1.288135	-0.6887819	-2.146832	0.02434498	-0.03318895	-1.866655	-1.457656	-1.014044	-2.061045	-0.3190013	-0.9328908	-2.141566	-2.044259	-1.488079	-1.470943	-0.3235169	-1.361173	-1.574383	
W	-0.5241222	1.275849	-2.593315	-0.5270007	0.1058447	-2.727778	-1.231225	-0.6291978	-2.214695	0.117308	-0.0412276	-1.921397	-1.511285	-0.8299619	-2.038599	0.1181482	-0.9858513	-2.18956	-2.198933	-1.165161	-1.346642	0.4824659	-1.477419	-1.572293	
W	-0.4615888	1.297919	-2.695365	-0.4620479	0.1270133	-2.847035	-1.369322	-0.5391082	-2.646347	0.2267633	-0.07659321	-2.000908	-1.379431	-0.9720615	-2.160286	0.3159769	-0.9935743	-2.206978	-2.001562	-1.465682	-1.441564	0.8045498	-1.510625	-1.504381	
W	-0.3604483	1.343688	-2.825503	-0.3530168	0.1737159	-2.994571	-1.328357	-0.4516989	-2.868273	0.3560712	-0.1325134	-2.105406	-1.231489	-1.016617	-2.320371	0.4100792	-1.136003	-2.427883	-1.818836	-1.598005	-1.594392	0.879356	-1.835787	-1.798461	
W	-0.2836395	1.364472	-2.927958	-0.2756988	0.195416	-3.108713	-1.264887	-0.4333478	-2.975874	0.463493	-0.1800261	-2.201113	-1.141227	-1.17742	-2.584516	0.4502854	-1.220044	-2.57056	-1.434901	-2.036166	-2.221527	0.8832412	-2.020671	-1.972668	
W	-0.2214346	1.384485	-3.038933	-0.1996135	0.2179659	-3.235994	-1.152102	-0.450927	-3.044793	0.5999238	-0.2347986	-2.356529	-0.960442	-1.175333	-2.659511	0.5373763	-1.244197	-2.736625	-1.3003	-2.001848	-2.12066	0.9739126	-2.09399	-2.168933	
W	-0.1479278	1.404401	-3.148076	-0.132262	0.2394432	-3.356236	-1.03056	-0.4311535	-3.158808	0.7413443	-0.2862804	-2.576899	-0.793956	-1.196611	-2.765937	0.5320781	-1.304267	-2.938138	-1.105547	-2.040516	-2.15423	0.9014502	-2.232649	-2.438996	
W	-0.108209	1.417787	-3.224938	-0.0915799	0.2541571	-3.441267	-0.957173	-0.3935328	-3.21943	0.8436234	-0.3279048	-2.774808	-0.667123	-1.225001	-2.858442	0.5570264	-1.335204	-3.097412	-0.9313728	-2.097587	-2.224184	0.9107068	-2.309001	-2.662298	
W	-0.08445835	1.42005	-3.288737	-0.05825484	0.2571109	-3.508209	-0.9139089	-0.3491338	-3.251179	0.9144505	-0.3676898	-2.955411	-0.587231	-1.2498	-2.925104	0.5658789	-1.359646	-3.213634	-0.8292493	-2.139252	-2.283549	0.891817	-2.364007	-2.815287	
W	-0.0403535	1.422024	-3.388165	-0.0319072	0.2548982	-3.583916	-0.8819608	-0.316207	-3.267177	0.9805533	-0.4157851	-3.196038	-0.5132854	-1.306259	-3.041295	0.5579004	-1.400955	-3.376751	-0.7102616	-2.245617	-2.45172	0.7208694	-2.471186	-3.177577	
W	-0.01095457	1.426794	-3.465602	-0.01206829	0.2568647	-3.644474	-0.8596876	-0.297692	-3.279048	1.016761	-0.4455249	-3.38212	-0.457478	-1.347362	-3.14716	0.5407553	-1.425466	-3.441338	-0.6199207	-2.326913	-2.610251	0.6222399	-2.528633	-3.341751	
W	-0.01183162	1.428195	-3.559742	-0.0166403	0.2549074	-3.714542	-0.8172594	-0.3030159	-3.296134	1.020374	-0.4733641	-3.585473	-0.3961763	-1.398884	-3.287823	0.5252528	-1.44446	-3.523686	-0.4959427	-2.424562	-2.831892	0.5659951	-2.564095	-3.473892	
W	-0.003699554	1.441449	-3.643353	-0.01500716	0.265451	-3.775485	-0.7729398	-0.3263529	-3.314765	1.010538	-0.48421	-3.715594	-0.4308743	-1.428333	-3.458752	0.5578941	-1.383099	-3.468671	-0.5638265	-2.492387	-3.121498	0.742816	-2.427835	-3.197889	
W	-0.002332002	1.449957	-3.711411	-0.01945301	0.2727608	-3.833414	-0.7348232	-0.3524653	-3.332747	0.989754	-0.4981729	-3.808146	-0.3746763	-1.459609	-3.688997	0.4981762	-1.340073	-3.420202	-0.4411524	-2.559687	-3.52037	0.6887671	-2.337279	-2.988868	
