L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	-2.625418	3.816264	8.104441	
L	-0.351344	3.192572	-4.938321	-0.3888623	1.976625	-4.816057	-1.349676	2.809157	-4.583334	0.7164339	2.809361	-5.013378	-0.5253366	0.6549475	-4.716927	0.0619708	0.5259892	-4.839499	-0.4797597	0.2675681	-4.735352	-0.08405814	-0.3510926	-4.934689	
L	-0.07151577	3.186194	-5.025733	-0.08207267	2.006485	-4.900174	-1.164774	2.822093	-4.726704	1.018543	2.952477	-4.892738	-0.4538715	0.6898394	-4.733561	0.2541045	0.665761	-4.858018	-0.3648873	0.1911958	-4.850703	0.1069799	-0.06322622	-5.396285	
L	-0.1288581	3.187355	-5.06253	-0.1896816	2.017247	-4.886157	-1.055427	1.472314	-4.0135	1.07986	2.649656	-4.627998	-0.5236614	0.7208732	-4.88459	0.1689281	0.7353686	-4.652574	-0.3184175	0.0673399	-4.929515	0.1400303	-0.02384913	-5.041481	
L	-0.08138983	3.19369	-5.025793	-0.05495274	2.009092	-4.762511	-0.6957348	1.151969	-4.811904	0.7751973	1.120055	-4.545869	-0.4724808	0.7512714	-4.516372	0.2943816	0.5408683	-4.587768	-0.2391418	0.1534243	-4.851893	0.05503063	0.08087945	-5.281825	
L	-0.06043536	3.193103	-4.972699	-0.1058037	2.01905	-4.725326	-0.7849072	1.067163	-4.393599	0.7238079	1.252631	-4.314513	-0.3814093	0.526052	-4.749274	0.2204974	0.5278894	-4.535006	-0.1577437	0.1842195	-4.745527	0.2049221	0.1189845	-4.993131	
L	-0.01447371	3.184972	-4.942106	-0.02989177	1.99525	-4.687477	-0.7836489	1.080484	-4.286583	0.7824466	1.143166	-4.503599	-0.3327348	0.5074735	-4.457714	0.2981359	0.4488261	-4.513452	-0.1235613	0.3310568	-4.887309	0.1603521	0.2574942	-4.528193	
L	-0.009006721	3.192327	-4.930004	0.01156391	1.987346	-4.696461	-0.6177198	0.9306251	-4.704779	0.8864053	1.235676	-4.289393	-0.3115735	0.4722002	-4.555335	0.3569681	0.4708427	-4.473611	-0.133596	0.3041402	-4.861597	-0.07273371	0.2533373	-5.097773	
L	0.02726996	3.198497	-4.91748	0.002101117	1.998917	-4.719545	-0.8065214	1.117719	-4.212446	0.7454309	1.102857	-4.774505	-0.2938314	0.3760183	-4.606758	0.365864	0.4477119	-4.398857	-0.1166769	0.4745791	-4.228108	0.4203225	0.5159856	-3.784981	
L	0.05576142	3.185698	-5.01863	0.02434513	2.012282	-4.775642	-0.5763345	1.008282	-4.922124	0.9665231	1.285107	-4.301186	-0.3069151	0.5255034	-4.726517	0.3784724	0.4763621	-4.583849	-0.1017624	0.1427895	-4.744402	0.3025398	0.04306579	-5.093537	
L	0.03024807	3.160849	-5.094215	-0.01410275	1.983696	-4.838386	-0.9049963	1.237516	-4.203029	0.7045875	1.123723	-4.899414	-0.3369838	0.4753624	-4.670607	0.3178883	0.5425917	-4.625205	-0.08090392	0.06806207	-4.948036	0.3318902	0.4368501	-4.343895	
L	0.03422221	3.16733	-5.11077	0.01857588	1.987331	-4.891067	-0.6078642	1.063236	-5.133742	0.922314	1.253541	-4.326323	-0.3793889	0.5901465	-4.618775	0.3172939	0.3943077	-4.730147	-0.02190866	0.3876319	-5.176449	-0.2678603	-0.2061484	-4.143597	
